memory.max_usage_in_bytes,own_file,input_1,input_2,chromInfo,own_file_extension,input_1_extension,input_2_extension,chromInfo_extension,dbkey,save_mapping_stats,analysis_type_selector,rg_selector,sam_options_selector
1519673344,0,229314311,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1487593472,0,215816021,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1519947776,0,226599256,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1548488704,0,236203784,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1516183552,0,228636222,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1540734976,0,232406618,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1549115392,0,235691922,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1512247296,0,219869077,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1511665664,0,222192815,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1129672704,0,222685777,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1394663424,0,173336826,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1431248896,0,224635719,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1503272960,0,217216472,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1469796352,0,203629444,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1500073984,0,216597562,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1502752768,0,223592995,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1538482176,0,232170439,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1471881216,0,241897264,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1509961728,0,221773850,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1530789888,0,228472325,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1528930304,0,226652883,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1521143808,0,226280844,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1478811648,0,209544447,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1524224000,0,228084326,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1506332672,0,218735382,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1525338112,0,224651392,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1535889408,0,228351020,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1554001920,0,238937667,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1538605056,0,231222177,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1552642048,0,238960767,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1564184576,0,242352362,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1532809216,0,228818640,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1549529088,0,234019024,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1546616832,0,236470114,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1434992640,0,192299962,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1536811008,0,231485979,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1380851712,0,228059118,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1528143872,0,227839209,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1522401280,0,223910340,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1527144448,0,237388404,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1557364736,0,237573853,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1580744704,0,250736382,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1601400832,0,254803075,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1558794240,0,239929254,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1553518592,0,239416508,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1530068992,0,231214339,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1525563392,0,227557042,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1524355072,0,225511582,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1539219456,0,230637415,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1560100864,0,238135247,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1564073984,0,239835412,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1558011904,0,237808958,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1578078208,0,248163661,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1575845888,0,245757709,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1571086336,0,243828409,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1537015808,0,231160935,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1506205696,0,220538592,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1508651008,0,222436644,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1503117312,0,228230363,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1520361472,0,223279709,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1530126336,0,227825644,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1542828032,0,232535437,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1544400896,0,232219701,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1172930560,0,233254761,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1513189376,0,223203263,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1135005696,0,217629892,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1507401728,0,221492072,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1532203008,0,229501184,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1520660480,0,223603651,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1526988800,0,227983057,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1501052928,0,216382609,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1563275264,0,241836763,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1545285632,0,235690579,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1539624960,0,240646488,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1537863680,0,231289863,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1463263232,0,202657532,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1520930816,0,226987589,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1134436352,0,214247484,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1495134208,0,215021303,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1515765760,0,223618190,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1514721280,0,230880511,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1507885056,0,228719995,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1521831936,0,225628250,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1492738048,0,215552631,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1575514112,0,248080727,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1501396992,0,219215371,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1480626176,0,210051489,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1511493632,0,223585044,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1470980096,0,208041893,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1507217408,0,221007750,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1522610176,0,226113343,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1473925120,0,206674725,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1533964288,0,233609954,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1516171264,0,223738203,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1551114240,0,240691560,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1509576704,0,220872070,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1552977920,0,235769404,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1382281216,0,228995640,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1525481472,0,226126809,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1520590848,0,226980797,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1437425664,0,194396086,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1507860480,0,220791206,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1511649280,0,221842654,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1507733504,0,223085160,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1507446784,0,220554348,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1521176576,0,224193681,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1533591552,0,231455430,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1563172864,0,242385862,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1538715648,0,231410941,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1573560320,0,246851136,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1553428480,0,239030642,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1522286592,0,223680021,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1467375616,0,203104524,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1456955392,0,222271745,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1536253952,0,229460800,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1526026240,0,224727897,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1518608384,0,223035300,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1441755136,0,194519498,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1543368704,0,234546495,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1537626112,0,235071102,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1503137792,0,217406231,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1534726144,0,230840043,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1520988160,0,226643007,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1512275968,0,224548495,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1521991680,0,227096494,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1520156672,0,225490031,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1532882944,0,230262701,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1549418496,0,235919569,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1526661120,0,226564678,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1535672320,0,230058310,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1541140480,0,232319562,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1544929280,0,237346185,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1529061376,0,226430419,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1533861888,0,232577845,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1533485056,0,232084335,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1507860480,0,223381710,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1555877888,0,242908742,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1543901184,0,236123685,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1549885440,0,240092637,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1105960960,0,226806769,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1563230208,0,241673279,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1546190848,0,234475972,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1560981504,0,240177692,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1572524032,0,246919359,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1200988160,0,243554528,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1567039488,0,241947866,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1565241344,0,243260240,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1565638656,0,241277115,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1135910912,0,235996620,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1532260352,0,228778369,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1566154752,0,242933003,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1498681344,0,219030701,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1447972864,0,236416840,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1565130752,0,244994797,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1532792832,0,231080692,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1414156288,0,190307053,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1411215360,0,190087333,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1263616000,0,191169246,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1457811456,0,206869447,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1382170624,0,175908851,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1303605248,0,147172530,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1123020800,0,199546398,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1310339072,0,147315636,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1344315392,0,160366074,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1365635072,0,168953452,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1413169152,0,189201955,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1347723264,0,162220914,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1298358272,0,142607889,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1319817216,0,150292844,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1266876416,0,127665694,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1283416064,0,138793237,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1366577152,0,170426409,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1480007680,0,216826710,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1500368896,0,223863302,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1486249984,0,219494709,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1480151040,0,214385575,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1459466240,0,210315517,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1517965312,0,231982711,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1462571008,0,209738964,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1476960256,0,213520233,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1467510784,0,210613405,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1499602944,0,224813948,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1498660864,0,223826886,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1496326144,0,225105748,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1481240576,0,216133538,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1490067456,0,221479519,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1491914752,0,219317330,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1499721728,0,225959661,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1481302016,0,218238475,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1487962112,0,216667618,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1503760384,0,224298387,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1488658432,0,218421732,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1124294656,0,224846105,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1484591104,0,220270400,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1497989120,0,224972744,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1474011136,0,215585175,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1497780224,0,223005582,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1495502848,0,220768455,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1498017792,0,221909561,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1485824000,0,219809179,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1503395840,0,225643922,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1503358976,0,223849285,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1507139584,0,227875183,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1505452032,0,225786902,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1509912576,0,226633487,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1456173056,0,205320223,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1490321408,0,220300092,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1490132992,0,218127337,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1490087936,0,217583266,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1479753728,0,215637749,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1479536640,0,213897971,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1490800640,0,220535243,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1498132480,0,222167474,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1504681984,0,224653843,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1499906048,0,222668535,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1492119552,0,222529440,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1495289856,0,221248944,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1491292160,0,222133678,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1484943360,0,217097953,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1493331968,0,224177504,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1504088064,0,225517591,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1491017728,0,220043466,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1492762624,0,219156034,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1481031680,0,214373011,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1479618560,0,216713842,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
1498423296,0,222553569,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
32212516864,0,28598813783,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
32212516864,0,14466026386,0,0,nan,fastqsanger,nan,nan,?,True,simple,do_not_set,none
6799368192,0,20181290,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
295550976,0,20181290,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
7049048064,0,32247479,32246969,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
3573149696,0,25389640,25390880,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
3620151296,0,24143463,24144275,0,nan,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
3618217984,0,188151,0,0,nan,fastqsanger,nan,nan,hg19,False,simple,do_not_set,none
6224023552,0,30622341,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,none
6166921216,0,29872452,0,0,nan,fastqsanger,nan,nan,mm9,False,simple,do_not_set,none
23286931456,0,15802483750,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
16264286208,0,5148118895,0,0,nan,fastqsanger,nan,nan,?,False,simple,do_not_set,none
27679920128,2727258552,5757658923,5757658923,0,fasta,fastqsanger,fastqsanger,nan,mm10,False,simple,do_not_set,none
10087112704,0,2503190966,0,0,nan,fastqsanger,nan,nan,hg38,False,simple,do_not_set,none
11749441536,2106,2737643648,2736423236,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
10001674240,2106,2233334784,2232026150,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
12083634176,2106,2785980272,2782041862,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
3187576832,2106,692842726,700625486,0,fasta,fastqsanger,fastqsanger,nan,?,False,simple,do_not_set,none
